pkid,pbid,layers,variables,constraints,method,p_gate1,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,44,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.57492029755579,100.0,0.002049491421034866,37,164.37410214600823,614.4246264859903,242
0,45,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89281886387997,100.0,0.003483386919547254,30,128.22375784803444,500.780424147968,175
0,46,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.67497291440954,100.0,0.0017501458448140963,27,131.4928270390228,492.4279940539782,165
0,47,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,29,121.12893352309038,496.9936241479081,171
0,48,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,26,145.03528693799308,534.3245788480053,182
0,49,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,29,115.7968492319269,475.43257191007433,162
0,50,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,27,119.94792640100786,488.86949673499475,153
0,51,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.57446808510639,100.0,0.0065764023151045625,35,148.99244854503922,543.845660806961,208
0,52,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78540772532189,100.0,0.0010383497158494338,24,123.04598301002261,456.2648130339803,148
0,53,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,29,113.85957202698046,504.91236574901995,187
0,54,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.36708860759494,100.0,0.005907172991842388,36,131.55496813898208,561.8040843050185,219
0,55,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89373007438896,100.0,0.0008694812091498295,31,118.01748948297609,500.21906758102705,183
0,56,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89247311827957,100.0,0.00017921146945936377,30,129.97646377805358,513.3199322659493,177
0,57,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,28,143.34274659497896,472.4963669910212,159
0,58,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,34,108.23070883596665,537.1659918370351,198
0,59,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89350372736953,100.0,0.0005556327265259378,31,142.2193677470059,502.6950295459901,186
0,60,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89270386266095,100.0,0.0010729613727943233,30,120.6700405760057,470.04963179898914,183
0,61,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,31,130.74107025896228,507.06675297203765,175
0,62,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78609625668449,100.0,0.0013368983948862578,30,141.0305593140365,495.97566830195865,181
0,63,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89350372736953,100.0,0.0023665838336026776,27,101.14668127698678,445.2680206530131,158
0,64,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.77973568281938,100.0,0.004090623027510516,37,128.65619444405456,555.2884617289455,219
0,65,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.67948717948718,100.0,0.0041091387213625175,33,148.31366628301475,561.3355784779851,207
