pkid,method,layers,depth,num_params
18,PenaltySolver,5,351,10
18,PenaltySolver,5,348,10
18,PenaltySolver,5,384,10
18,PenaltySolver,5,375,10
18,PenaltySolver,5,390,10
18,PenaltySolver,5,411,10
18,PenaltySolver,5,423,10
18,PenaltySolver,5,423,10
18,PenaltySolver,5,438,10
18,PenaltySolver,5,393,10
18,PenaltySolver,5,435,10
18,PenaltySolver,5,354,10
18,PenaltySolver,5,375,10
18,PenaltySolver,5,375,10
19,PenaltySolver,5,503,10
19,PenaltySolver,5,476,10
19,PenaltySolver,5,533,10
19,PenaltySolver,5,416,10
19,PenaltySolver,5,461,10
19,PenaltySolver,5,473,10
19,PenaltySolver,5,437,10
19,PenaltySolver,5,440,10
19,PenaltySolver,5,464,10
19,PenaltySolver,5,446,10
19,PenaltySolver,5,539,10
19,PenaltySolver,5,428,10
19,PenaltySolver,5,509,10
19,PenaltySolver,5,431,10
19,PenaltySolver,5,524,10
19,PenaltySolver,5,539,10
19,PenaltySolver,5,515,10
19,PenaltySolver,5,419,10
19,PenaltySolver,5,383,10
19,PenaltySolver,5,464,10
19,PenaltySolver,5,476,10
19,PenaltySolver,5,443,10
19,PenaltySolver,5,491,10
19,PenaltySolver,5,425,10
19,PenaltySolver,5,560,10
19,PenaltySolver,5,506,10
19,PenaltySolver,5,506,10
19,PenaltySolver,5,482,10
19,PenaltySolver,5,458,10
19,PenaltySolver,5,473,10
19,PenaltySolver,5,545,10
19,PenaltySolver,5,422,10
19,PenaltySolver,5,488,10
19,PenaltySolver,5,497,10
19,PenaltySolver,5,389,10
19,PenaltySolver,5,503,10
19,PenaltySolver,5,488,10
19,PenaltySolver,5,503,10
19,PenaltySolver,5,503,10
19,PenaltySolver,5,515,10
19,PenaltySolver,5,497,10
19,PenaltySolver,5,494,10
19,PenaltySolver,5,506,10
19,PenaltySolver,5,548,10
19,PenaltySolver,5,458,10
19,PenaltySolver,5,416,10
19,PenaltySolver,5,446,10
19,PenaltySolver,5,440,10
19,PenaltySolver,5,473,10
19,PenaltySolver,5,470,10
19,PenaltySolver,5,488,10
19,PenaltySolver,5,491,10
19,PenaltySolver,5,425,10
19,PenaltySolver,5,458,10
19,PenaltySolver,5,512,10
19,PenaltySolver,5,509,10
19,PenaltySolver,5,491,10
19,PenaltySolver,5,431,10
19,PenaltySolver,5,491,10
19,PenaltySolver,5,560,10
19,PenaltySolver,5,500,10
19,PenaltySolver,5,521,10
19,PenaltySolver,5,518,10
19,PenaltySolver,5,494,10
19,PenaltySolver,5,542,10
19,PenaltySolver,5,431,10
19,PenaltySolver,5,383,10
19,PenaltySolver,5,560,10
19,PenaltySolver,5,551,10
19,PenaltySolver,5,506,10
19,PenaltySolver,5,425,10
19,PenaltySolver,5,497,10
19,PenaltySolver,5,485,10
19,PenaltySolver,5,506,10
19,PenaltySolver,5,533,10
19,PenaltySolver,5,455,10
19,PenaltySolver,5,458,10
19,PenaltySolver,5,491,10
19,PenaltySolver,5,503,10
19,PenaltySolver,5,440,10
19,PenaltySolver,5,503,10
19,PenaltySolver,5,497,10
19,PenaltySolver,5,455,10
19,PenaltySolver,5,485,10
19,PenaltySolver,5,446,10
19,PenaltySolver,5,458,10
19,PenaltySolver,5,473,10
19,PenaltySolver,5,446,10
19,PenaltySolver,5,518,10
19,PenaltySolver,5,446,10
